series,time,samples,old_MAE,new_MAE,new_minus_old_MAE,old_RMSE,new_RMSE,old_bias,new_bias,old_corr,new_corr
load,19:10,334,189.7989471556886,179.89541317551704,-9.903533980171574,267.90011670823213,241.4797878983069,-2.300030089820342,-0.6804761107038055,0.9581410755149562,0.9667784405565193
load,19:20,334,183.64748577844313,179.02195222016547,-4.6255335582776524,268.97203128152773,240.1292541221687,-0.5668884730539013,0.6581372622736071,0.9582823889533783,0.9675595205360193
load,19:30,334,204.54826347305388,185.344392075813,-19.203871397240874,287.81768767480753,251.39222033139288,0.38976047904189526,1.3719704555232721,0.9503429545434968,0.9629860049094725
load,19:40,334,183.67618922155688,165.90260830841262,-17.773580913144258,257.68308549619513,223.2913057394026,-0.9446607784430869,-0.3695236435118569,0.9595122895116862,0.9703470132359722
load,19:50,334,180.97098428143715,168.21456782574847,-12.75641645568868,264.3949865277102,233.89120587718168,-1.3472058383233685,-0.8889412658193736,0.9585549057457016,0.9683556316037838
load,20:00,334,206.28119760479038,194.97843258138067,-11.302765023409705,291.27153508881366,259.72600220577056,-0.29416167664670656,0.3380358497291339,0.9512305073580295,0.9621398896963258
load,20:10,334,193.33849505988024,179.52579509116325,-13.812699968716998,278.04146651540384,246.17335365082863,-0.3288435628742781,0.26637301964173477,0.9542987394861415,0.9650883207661716
load,20:20,334,183.59698922155695,174.36480884106007,-9.232180380496885,270.1987753859242,242.2583294427091,-0.7557467065868447,-0.2865766995314652,0.9556657475272976,0.9653830764680539
load,20:30,334,201.39402694610783,194.78180468265725,-6.612222263450576,290.278403617908,265.9290065263473,-1.1005538922155662,-0.5484635806296837,0.9492113113945103,0.9585831774170388
load,20:40,334,191.71201541916165,176.24901743185345,-15.4629979873082,274.2727847617886,240.00618955829583,-1.8245519461077786,-0.864579211609115,0.9548878219436365,0.9663566845783963
load,20:50,334,190.0381616766467,175.51327194588768,-14.524889730759014,274.4737163003175,240.37845760374753,-2.8076646706586885,-1.7346167928162795,0.9545555309357641,0.9659916172022804
load,21:00,334,205.09113772455092,194.8655515684955,-10.225586156055414,286.5688153294272,262.2780530973407,-3.1070359281436852,-2.00419028266413,0.9501633523380428,0.9593202294481895
load,21:10,334,190.10003398203594,182.35860015088355,-7.741433831152392,266.7416589923044,246.85645947456015,-1.7657992514970045,-0.027391900014574908,0.956972975469581,0.964116932505152
load,21:20,334,194.6557285928144,185.3735076228215,-9.282220969992892,273.95003329369416,249.41536226361058,-0.4158872754490997,1.1944262269915211,0.9541587012992389,0.9630081981341516
load,21:30,334,192.286002994012,180.860083755497,-11.425919238515007,279.5620958451062,251.55550143955486,-0.939745508982025,-0.0003518810803018164,0.9523951161648283,0.9625078889027346
load,21:40,334,179.86618323353295,171.67517308647015,-8.191010147062798,267.11661969773365,242.15330000530986,-3.797000898203593,-2.4385205402962016,0.9582724411427219,0.9666337093666508
